Unnamed: 0_x,text,labels,article_name_x,fuel_type,year,Unnamed: 0_y,article_name_y,Unnamed: 0,article_name
10.0,"Een woordvoerder van het FNV vertelde zaterdag het Engelse dagblad The Guardian: „We steunen de Britse mijnwerkers financieel en dan is een boycot een logische volgende stap. We moeten er echter zeker van zijn dat onze mannen daarvoor voelen. Bovendien moet niet alleen Nederland erom gevraagd worden, maar ook de andere landen, die kolen naar Engeland exporteren."" De Britse mijnwerkers, wier staking nu 36 weken oud is, voelden zich gisteren gesterkt door de reactie van de FNV. De Britse Centrale Electriciteitscommissie heeft op het ogenblik nog steeds 2 1/2 miljoen ton steenkool in Rotterdam opgeslagen, maar heeft nog niet geprobeerd deze naar Engeland te verschepen. Wel is de export van andere steenkool vanuit Nederland dit jaar van 125.000 ton tot een miljoen ton gestegen.",0,DDD_011206017_0145_articletext.xml,coal,1980s,,,,
11.0,"HEERLEN, woensdag In het weer openen van onze kolenmijnen ziet DSM niets. Kolen, die in ons land zouden worden gewonnen, zouden tweemaal zo duur zijn als die uit het buitenland. Daarnaast zou een Beatrix-mijn bij Vlodrop een bezetting van ongeveer 4.500 man moeten hebben om een gewenste produktie van 1,8 miljoen ton te halen. Volgens DSM een onhaalbare zaak, te meer daar deze mensen in de zo bekritiseerde ploegendienst zouden moeten werken. Daarom zoekt DSM naar mogelijkheden van deelneming in buitenlandse bedrijven, die al met kolenwinning bezig zijn, met name in de VS, Canada en Australië. Neemt de vraag naar kolen dan wereldwijd toe, dan zullen de prijzen weliswaar ook voor DSM stijgen, maar zal men toch hiervan kunnen profiteren door hogere winsten uit de deelnemingen.",0,DDD_011200724_0389_articletext.xml,coal,1980s,,,,
12.0,"HAMBURG - Alle fossiele bronnen van energie (steenkool, aardgas en aardolie) zijn nu in ruimere mate voorhanden dan tien jaar geleden. Dit staat in een onderzoek dat de Deutsche Shell AG woensdag heeft gepubliceerd. De oliereserves zijn voldoende om een periode van 35 jaar te overbruggen gemeten aan de hand van het huidige verbruik in een heel jaar. In 1973, het jaar van de eerste oliecrisis, waren de bewezen oliereserves slechts toereikend voor een periode van 27 jaar. Wat het aardgas betreft kunnen de reserves 52 jaar mee, hoewel het verbruik op jaarbasis met 25 procent is toegenomen. In 1973 was er slechts een aardgasreserve voor een periode van 37 jaar. Hoewel de winning van steenkool in de tussentijd met dertig procent is toegenomen en er nu zon 2,1 miljard ton per jaar wordt gewonnen zijn de kolenreserves, dankzij een uitbreiding van het onderzoek naar de aanwezigheid daarvan, toegenomen; zij zijn nu toereikend voor een periode van 240 jaar tegen 189 jaar in 1973. Volgens Shell bedraagt de gezamenlijke reserve aan fossiele brandstoffen, uitgedrukt in olie-equivalent, ongeveer 675 miljard ton. Voor 75 procent bestaan de reserves uit steenkool, voor dertien procent uit olie en voor twaalf procent uit aardgas. Meer dan eenderde van de reserves bevindt zich in de Sowj et- Unie en andere landen van het Oostblok, evenals in China. De landen van het Midden-Oosten bezitten ongeveer 53 procent van de olie- en 25 procent van de gasreserves. West- Europa beschikt met 65 miljard ton olie-equivalent over slechts eentiende van de wereldreserve in fossiele brandstoffen.",2,DDD_010593457_0127_articletext.xml,coal,1980s,,,,
13.0,"Dat Is nog nooit vertoond: een gemeentelijke investering van één en een kwart miljard gulden in één klap. De Rotterdamse gemeenteraad heeft zich wel meer dan twee keer bedacht voordat hij de sprong door deze brandende hoepel maakte. En zoals het wel vaker gaat wanneer er zo geaarzeld wordt: de voorstelling wordt er niet fraaier op. '-, Het ging dus om de ombouw van de centrale Maasvlakte op kolenstook. Nieuwe ketels, nieuwe vuurhaarden, een complete chemische fabriek om de zwavel uit de rookgassen te halen: daarmee kom je al gauw op een bedrag met negen nullen. .-'.-■. Om zon bedrag te kunnen terugverdienen, moet je wel zeker zijn van aanzienlijk goedkopere brandstof dan er thans wordt verstookt. Hier scheiden zich de geesten. Enkele jaren geleden, toen de eerste gedachten over ombouw op kolenstook werden gevormd, was de olie echt onbetaalbaar geworden. Toen kon er nog worden aangenomen dat overschakeling op kolen, ook bij een investering van een miljard of meer, zou leiden tot goedkopere elektriciteit. Inmiddels wordt de wereld- ' markt weer overspoeld met olie. De OPEC-landen zijn niet meer degenen die het voor het zeggen hebben hoeveel er wordt aangeboden en tegen welke prijs. Door het op gang - komen van de productie in andere landen (voor Europa met name Noordzee-ólie) en tegen-",0,DDD_010961394_0291_articletext.xml,coal,1980s,,,,
14.0,"Dat Is nog nooit vertoond: een gemeentelijke investering van één en een kwart miljard gulden in één klap. De Rotterdamse gemeenteraad heeft zich wel meer dan twee keer bedacht voordat hij de sprong door deze brandende hoepel maakte. En zoals het wel vaker gaat wanneer er zo geaarzeld wordt: de voorstelling wordt er niet fraaier op. '-, Het ging dus om de ombouw van de centrale Maasvlakte op kolenstook. Nieuwe ketels, nieuwe vuurhaarden, een complete chemische fabriek om de zwavel uit de rookgassen te halen: daarmee kom je al gauw op een bedrag met negen nullen. .-'.-■. Om zon bedrag te kunnen terugverdienen, moet je wel zeker zijn van aanzienlijk goedkopere brandstof dan er thans wordt verstookt. Hier scheiden zich de geesten. Enkele jaren geleden, toen de eerste gedachten over ombouw op kolenstook werden gevormd, was de olie echt onbetaalbaar geworden. Toen kon er nog worden aangenomen dat overschakeling op kolen, ook bij een investering van een miljard of meer, zou leiden tot goedkopere elektriciteit. Inmiddels wordt de wereld- ' markt weer overspoeld met olie. De OPEC-landen zijn niet meer degenen die het voor het zeggen hebben hoeveel er wordt aangeboden en tegen welke prijs. Door het op gang - komen van de productie in andere landen (voor Europa met name Noordzee-ólie) en tegen-",0,DDD_010961394_0291_articletext.xml,coal,1980s,,,,
15.0,"De hardnekkigheid waarmee bestuurlijk Groningen vasthoudt aan de komst-van de Gasunievergasser naar de Eemshaverrr heeft te maken met de verwachte werkgelegenheid (600-700 vaste arbeidsplaatsen, en ca. 2000 mensjaren in de bouwfase), en eindelijk eens een perspectief op invulling van de lege Eemshaven. De investering bedraagt ca. 3,4 miljard gulden, ofwel 5 miljoen per arbeidsplaats. Een groot deel van het bedrag — 1,5 a 2 miljard — moet als subsidie van de regering komen. Bovendien is al uitgerekend dat de steenkoolgasprijs ongeveer een dubbeltje per kubieke meter hoger ligt dan de huidige aardgasprys. Dat houdt in een jaarlyks exploitatieverlies van ca. 150 miljoen gulden, waarschijnlijk ook te dragen door de staat. Kortom, de volgende indruk ontstaat: om de Slochterenbel langer intact te houden, moet er steenkool in gas worden omgezet, en wel bovenop die aardgasbel. De kosten zyn echter zo hoog dat extra aardgas uit het Slochterenveld zal moeten worden verkocht om het benodigde kapitaal bijeen te krijgen. Een ruwe berekening leert dat de jaarlijkse verkoop van ca. 2,5 miljard kubieke meter aardgas extra nodig is voor deze Gasunieplannen. En dat alles voor de produktie van zon 1,5 miljard kubieke meter steenkoolgas per jaar. Welaan, de logica hiervan kan kennelijk alleen in de hogere sferen van de Nederlandse politiek worden ingezien. Woute_ g.^",0,DDD_010377827_0077_articletext.xml,coal,1980s,,,,
16.0,\ In een radio-uitzending zei Velzenboer dat rond het jaar 2000 Nederland jaarlijks zon 30 miljoen ton steenkool zal moeten invoeren. De prijs van importkolen stijgt met ongeveer 11 procent per jaar en over twintig jaar zal in de wereld de dagbouwsteenkoolvoorraad óp zijn. Tegen die tijd is het volgens hem rendabel.uit de (gesloten) Beatrixmijn in Limburg kolen te winnen.,2,DDD_011008421_0073_articletext.xml,coal,1980s,,,,
17.0,\ In een radio-uitzending zei Velzenboer dat rond het jaar 2000 Nederland jaarlijks zon 30 miljoen ton steenkool zal moeten invoeren. De prijs van importkolen stijgt met ongeveer 11 procent per jaar en over twintig jaar zal in de wereld de dagbouwsteenkoolvoorraad óp zijn. Tegen die tijd is het volgens hem rendabel.uit de (gesloten) Beatrixmijn in Limburg kolen te winnen.,2,DDD_011008421_0073_articletext.xml,coal,1980s,,,,
18.0,"Volgens Oele kan er door 25 molens op te stellen wel 600 megawatt stroom worden vergaard. Uiteindelijk zou wind tien procent van het totale energiepakket voor zijn rekening kunnen nemen, warmte-krachtkoppeling ruim 20 procent, kolen een kleine 30 procent. Het resterende deel zou gevonden moeten worden in kolen of kernenergie.",2,DDD_011008421_0073_articletext.xml,coal,1980s,,,,
19.0,"Volgens Oele kan er door 25 molens op te stellen wel 600 megawatt stroom worden vergaard. Uiteindelijk zou wind tien procent van het totale energiepakket voor zijn rekening kunnen nemen, warmte-krachtkoppeling ruim 20 procent, kolen een kleine 30 procent. Het resterende deel zou gevonden moeten worden in kolen of kernenergie.",2,DDD_011008421_0073_articletext.xml,coal,1980s,,,,
20.0,"heid van olie wil verminderen en het aardgas wil reserveren voor hoogwaardige industriële toepassingen en ruimteverwarming, zullen nieuwe electriciteitscentrales op 'andere brandstoffen moeten draaien. Ook wanneer de vraag naar electriciteit niet of nauwelijks meer zou groeien, moet een deel van het nu opgestelde vermogen worden vervangen, aldus de nota. In het tweede deel van de energienota (de Kolennota) zegt de regering er naar te streven dat in 2000 ongeveer 40 procent van de electriciteit wordt opgewekt met steenkool. Dit betekent, aldus het kabinet, dat voor een deel van het op te stellen vermogen nog een besluit moet worden genomen over de te gebruiken brandstof. Hoe groot dit gat is hangt af van de economische groei. Evenals deel 1 en 2 van de energienota is ook het derde deel gebaseerd op twee groeiscenario's die zijn opgesteld door het Centraal Planbureau. Het zg. „hoge"" scenario gaat uit van een gemiddelde economische groei tot 2000 van 3 procent en het „lage"" van 2 procent.",2,DDD_010984976_0119_articletext.xml,coal,1980s,,,,
