Unnamed: 0_x,text,labels,article_name_x,fuel_type,year,Unnamed: 0_y,article_name_y,Unnamed: 0,article_name
107.0,"( Van onze verslaggever ) DEN HAAG , 29 juli Het delven van huisbrandkolen in Limburg zal snel worden verminderd . De minister vari Economische Zaken schrijft aan de Tweede Kamer , dat de markt voor huisbrdndkolen zich veel ongunstiger heeft ontwikkeld dan in de mijnnota uas voorzien . De afzetmogelijkheden in het gehele gebied van de Europese Gemeenschap voor Kolen en Staal ( de zes landen van de E.E.G . ) zijn aanzienlijk sneller teruggelopen dan veru-acht werd . Dit komt doordat het overschakelen van kolen op aardolie en aardgas veel sneller is gegaan dan men voorzien had. gevoegd bij de zachte winters van de laatste jaren . De voorraden antraciet en magere kolen ( de brandstof voor de meeste kolenhaarden ) bij de Nederlandse mijnen is binnen anderhalf jaar opgelopen van 190.000 ton tot 430.000 ton . In het gehele E.G.K.S-gebied ligt een stapel van 3,7 miljoen tori huisbrandkolen op afnemers te wachten . Begin dit jaar was deze voorraad nog 2,5 miljoen ton groot . De verwachting , dat onze overbodige huisbrandkolen wel in het buitenland zouden kunnen worden afgezet is daardoor niet bewaarheid . De grote overschotten leggen bovendien een zware druk op de prijzen . In de nota herstructurering Zuid- Limburg is de regering er van uitgegaan , dat allereerst de delving van industriekolen moest worden verminderd , maar dat voor huisbrandkolen nog voldoende afzet te vinden zou zijn . Daarom werd besloten staatsmijn Maurits in Geleen te sluiter en van de Emma-Hendrik ( Heerlen-Brunssum ) de vetkolenprodyktie af te kappen . In overleg met de mijndirecties is thans besloten ook de huisbrandproduktie van de Staatsmijnen en de particuliere mijnen Oranje-Nassau en Laura en Vereeniging Eijgelshoven in te krimpen . Dit jaar en volgend jaar zal de produktie van huisbrandnoten met tien procent worden teruggebracht . In latere jaren zal de inkrimping tussen 5 en 10 procent per jaar bedragen . De regeling is niet vantoepassing op de Domaniale mijn en de Willem-Sophia in Kerkrade aangezien deze mijnen reeds met zo n kleine capaciteit werken , dat een dergelijke inkrimping economisch niet verantwoord is . In 1969 zal uit het Limburgse mijngebied nog 2,3 miljoen ton huisbrandkolen worden gedolven . De regering meent , dat op dat moment vraag en aanbod beter in evenwicht zullen zijn . Deze inkrimping werkt voordelig voor de schatkist . Tot 1970 zal door het rijk 40 miljoen gulden minder aan steun behoeven te worden betaald dan in de mijnnota verwacht werd . De mijndirecties met wie overleg is gepleegd . alvorens het besluit genomen werd , hebben de minister van Economisch Zaken verzekerd , dat er voor de werknemers die slachtoffer van deze inkrimping worden , geen werkloosheid van enige betekenis zal ontstaan . Het sneller terugbrengen van de produktie van huisbrandkolen bij de zetels van Staatsmijnen zal gepaard gaan met een vertraging van de inkrimping van de delving van industriekolen , zodat er weinig verandering zal optreden in het aantal van 8200 mijnwerkers dat in een periode van drie tot vier jaar bij de Staatsmijnen zal moeten afvloeien . Een aantal , dat gezien de toenemende arbeidsplaatsen in andere industrieën in Zuid-Limburj gerechtvaardigd is . Hij Laura en Vereeniging zullen .Vi werknemers weg moeten en 1 U dl Oranje-Xassauniijnen komen 823 arbeidsplaatsen te vervallen . Van dit totaal aantal van 1600 gaan er 823 met vervroegd of met werkelijk pensioen en zullen 873 kortlopende contracten ( veelal buitenlandse arbeidskrachten ) niet verlengd worden . Naar het zich laat aanzien zullen er Vbor de overblijvende 400 werknemers voldoende nieuwe plaatsen te vinden zijn.",2,DDD_110611392_0076_articletext.xml,coal,1960s,,,,
108.0,"Volgens dc vrijdag in Brussel gepubliceerde nota rechtvaardigen echter de ontdekking van grote aardgasreserves in Nederland en Duitsland en de vooruitzichten , die het continentale plat van de Noordzee biedt , de raming van een produktie die na 1970 van acht tot tien procent van het energieverbruik van de Zes zou kunnen dekken tegen slechts drie procent thans . De Europese Commissie spreekt van een ingrijpende wijziging op de energiemarkt van de gemeenschap , die geleidelijk verschuift van steenkool naar aardolie in afwachting van het ogenblik , waarop de kernenergie de traditionele vormen van energie zal aanvullen . In U9S9 was het aandeel van steenkool in de energievoorziening van de zes E.E.G.-landen nog 75 procent en dat van aardolie tien procent . In 1965 dekte aardolie , met inbegrip van lïet aardgas , reeds 49 procent van de behoeften terwijl het aandeel van steenkool tot 38 procent daalde . Het gezamenlijke aandeel van aardolie en aardgas mag voor 1976 worden geraamd op go procent en dat van steenkool op slechts 24 procent , aldus de nota.",2,DDD_010526557_0217_articletext.xml,coal,1960s,,,,
109.0,"Er zijn in Groot-Brittannië zeventien mijnen die elk meer dan een miljoen ton steenkooi per jaar produceren . Deze komen allemaal zo snefl mogelijk in aanmerking voor ROLF-mstailaties , elk op minstens twee fronten . Ook tientallen kleinere mijnen zullen op dezelfde wijze worden gemoderniseerd . Het is de bedoeling dat in 1975 honderd miljoen ton kolen za_l worden gewonnen met afstarxlsbedienig . Het meest ambitieuze plan wordt nabij Kincardirae in Schotland verwezenlijkt . Daar is de Longannet-centrale in aanbouw . Steenkool vam lage kwaliteit wordt verpulverd en dient dan op de mest ekonomische wijze als brandstof . Over vijf Jaar moet Longannet gereed zgn en de plannenmakers beloven dat daar elke ton steenkool veel meer dan driemaal zoveel elektriciteit zal opleveren als in de centralen van kort na de eerste wereldoorlog . Longannet zal automatisch steenkool krijgen toagevoerd uit vier mijnen die ondergronds met elkaar en met de centrale zijn verbonden . Naast de twee bestaande mijnen in de nabijheid worden er nog twee aangelegd . Men heeft het hoogste peil van automatisering op het oog . De grootste ondergrondse afstand voor het transport naar Longannet is twaalf kilometer . Een computer zal de aanvoer en de vermenigtog van verschillende kwaliteiten regelen . Het iis het grootste industriële projekt dat ooit in Schotland is ondernomen .",2,DDD_010526599_0153_articletext.xml,coal,1960s,,,,
110.0,"Daarbij valt op dit moment nog niet in de eerste plaats te denken aan de toekomstige ontwikkeling van de kernenergie , doch veeleer aan de voorgenomen exploitatie van het onvoorstelbaar grote aardgasvoorkomen in het noorden des lands . Volgens sommige ramingen zou de hoeveelheid aardgas in de Nederlandse bodem zelfs 300 tot 400 miljard kubieke meter bedragen , overeenkomend met het energiepotentieel van 400 tot 500 miljoen ton steenkool . Om een indruk te krijgen van dit cijfer zou men het kunnen vergelijken met de jaarlijkse Nederlandse kolenproduktie , welke momenteel ongeveer 12 miljoen ton bedraagt . Ond ? ir deze omstandigheden is heti duidelijk , dat de in aanbouw zijnde i staatsmijn Beatrix bij Vlodrop ndet maer in ex_ioiitaitie zal worden genomen . De ndeuwe ontwikkeling op die energiemairkt betekent , dat de kolen.winnmig in toenemend mate dienstbaar zal moeten wo , rden gemaakt aan de cokesprodutatie o aan de veiredieWng ten behioeve van de chemische industrie . Dit pirobleem doet zich niet aileeo in Limlbumg voor . Het is bekend , dat m de lahoraitoria van de roijnbeidrijiven in de hele wereld hard wordt gewerkt aan d ) e ontwikkeling van nieowe produkten met steenkool ais uitgangspunt . InitennationaJe uditwisseünig van . kennis op deze terreinen is daarom zowel voor het bedirijf der Staatsmijnen al voor de arbeidersbe-voJiking in de mijnstreek van het grootsite belang . Hieraan geeft de hoofddarectie de , r Staatsmijnen . haar volle aandacht , terwijl de researchinstituten van de Staatsmijnen zelf verschillende belanigrijke onderzoekingen op dit gebied uitvoeren . De economen der Staatsmijnen beraden zich bovendien over . de vraag , of de nieuwe procede s uS 6 zijn ontwikkeld . bedirijfseconomisöh uitvoerbaar zijn",1,DDD_010418707_0200_articletext.xml,coal,1960s,,,,
111.0,"heette dekken/Zelfs bil behoud van het huidig produktiepeu zal het aan deel van d kolen ln het totale ener gieverbrulk ln 1975 zijn gedaald tot 27 pet . D Invoer , voornamelijk van ruwe olie zal een toenemend deel vaa de behoeften moeten dekken . Op het ogenblik bedraagt die Invoer ongeveer een derde van het verbruik , in 1970 zal dat meer dan de helft ztJn . D problemen van zekerheid en stabiliteit van aanvoer , zowel wat hoeveelheid ala prijs betreft , zullen dan ook steeds zwaarder gaan wegen . Het concurrentievermogen van d kolenmijnen ln de gemeenschap is reeds sterk verzwakt door de prijzen van d Ingevoerd kolen en oll . Maar zelfs k U een zekere versteviging van di prijzen zal de concurrentiepositie van d gemeenachapsmijnen op lange termijn niet verbeteren . Teg nov r een eventuele sterke stijging van het r nd m nt der Europas mijnen zou toch ook weer een vrij sterk neiging . tot kost en ver hoging ontstaan door da verwacht ontwikkeling van da lonen . Alleen als h t mogelijk zou ziin d reeds optimistisch hypothee , ln het rapport over de produktivlteif te vervangen door een hypothese waarin revolutionaire vernieuwingen op h t gebied van de t kolenwinning zouden zijn verwerkt , of als d gemeenschap vrfl spel zou lat n aan d politiek rfalco a die d olieprijzen op lange termijn balasten , kan de conclusie In twijfel worden getrokken dat ln 1970 weinig meer dan de helft der huldig gemeenschap - produktie van kolen zonder enige steun met de invoer zal kunnen concurreren , t Zonder vooruit te lopen . op da b . sluiten Inzake de gemeenschappelijk energiepolltlek kunnen de volgende conclusies worden getrokken , aldus d stu- Maatregelen die de afzet mogelijk maken van de kolenproduktle die men in de gemeenschap wil handhaven . Die maatregelen zouden de sanering van de mijner ln de gemeenschap moeten aanmoedigen en moeten leiden tot behoud van het essentiële uit de kern der eigen kolenproduktle . Een bevoorradlngspoütiek voor Ingevoerde energie , in het bijzonder oli . Het beginsel van bevoorrading tegen de laagste kosten moet op vrij lange termön worden opgevat . Er moet gestreefd worden naar voorwaarden di kunstmatige verhoging der prijzen vermiJd n ,",0,DDD_011233182_0172_articletext.xml,coal,1960s,,,,
112.0,"LUXEMBURG , 4 aug. De associatieraad van de E.G.K.S . en Engeland waarin vertegenwoordiger van de Hoge Autoriteit en de Britse regering regelmatig overleg plegen over kwesties van gemeenschappelijk belang , heeft op z ( n jongste vergadering in Luxemburg een beschouwing gewijd aande verwachte ontwikkeling van de energiemarkt in de komende vijftien Jaar . De raad meent dat de groeiende behoefte aan primaire energie , als gevolg van de cnelle economische expansie , voornamelijk door andere energie-bronnen dan kolen olie , aardgas en kernenergie zal worden gedekt . De vraag naar kolen zal vermoedelijk ongeveer op het huidige niveau blijven , d.w.z . omstreeks 250 miljoen ton per jaar voor de de E.G.K S. en circa - 200 miljoen ton voor Engeland . De raad , die dit keer onder leiding stond van de Nederlandse vice-voorzitter der hoge autoriteit , D. P. Spierenburg , constateerde voorts dat de huidige vraag naar kolen in zoverre is verbeterd dat de kolenvoorraden bij de mijnen in de E.G.K.S . aan het eind van dit jaar niet groter zullen zijn dan nu d.w.z . circa 81 miljoen ton en dat de voorraden bU de Britse mijnen met circa twee miljoen ton zullen afnemen . Zowel de Britse als de E.G.K.S.-afgevaardigden legden er voorts de nadruk op dat maatregelen moeten worden genomen om zowel de aantrekkingskracht van kolen voor de verbruikers , als de produktiviteit van de mijnen te vergroten . De raad heeft maatregelen getroffen voor uitwisseling van gegevens tussen Engeland en de E.G.K.S op dit gebied .",1,DDD_011234479_0145_articletext.xml,coal,1960s,,,,
113.0,"BIJ ZIJN berekening ging hij uit van de huidige ontwikkeling van de centrale verwarming , het feit dat ongeveer 25 procent van de eengezinswoningen voorlopig niet op aardgas zal worden aangesloten en de penetratiesnelheid van aardgas voor ruimteverwarming in wel aangesloten woningen . Over vijf jaar zullen volgens de heer Slobbe ca 1,2 miljoen huishoudingen van vaste brandstoffen gebruik maken . Thans zijn dit nog 2,1 miljoen gezinnen . Als men ongeacht weersinvloeden uitgaat van n gemiddeld jaarverbruik van 1,5 ton kolen per huishouding , dan komt men tot een totaalverbruik over vijf jaar van ca 1,8 miljoen ton vaste brandstoffen .",1,DDD_010538731_0267_articletext.xml,coal,1960s,,,,
114.0,"Tijdens de Tweede Wereldoorlog hebben wij met eigen ogen kunnen zien hoe onze samenleving in mening opzicht achteruitging wegens gebrek aan brandstof en energie . Veel van de kracht , welke opgewekt werd door middel van aardolie kon niet worden vervangen door andere grondstoffen of om technische of om economische redenen . Duidelijk is bewezen hoezeer ons moderne economische bestel afhankelijk is , van aardolie . Het valt voornaamste oliegebieden van de wereld zijn met name de Verenigde Staten , de Golf van Mexico en de Caraibische Zee , het Midden-Oosten en Rusland . Voorts is er nog een belangrijk oliegebied , dat zich tussen Azië en Australië over tropische eilanden uitstrekt . Al deze gebieden tezamen produceerden sinds 1859 reeds 93 miljard vaten olie , maar bewezen is dat zich nog voor 325 miljard vaten aan olie in de grond bevindt . Daarnaast houdt men rekening met mogelijke reserves van 882 miljard vaten onder het aardoppervlak en van 200 miljard in de zeebodem . , Hoewel heden ten dage nog steeds voor ieder vat olie , dat uit de grond wordt gehaald , tezelfdertijd er meer dan één wordt ontdekt zal er toch eens een tijd komen , waarin wij meer olie nodig hebben dan de aarde ons zal kunnen verschaffen . Maar ofschoon aardolie op het ogenblik de voornaamste grondstof is van vloeibare brandstoffen , is zij gelukkig niet de enige bron . De koolwaterstoffen , waaruit aardolie is opgebouwd kunnen eveneens uit steenkool , aardgas , leisteenolie , zelfs uit zaagsel en graanstengels worden verkregen . Alleen al uit de aanwezige steenkoolreserves kan men nog eeuwenlang genoeg vloeibare brandstoffen produceren , zonder dat het verbruik van steenkool behoeft te verminderen .",2,DDD_010459738_0097_articletext.xml,coal,1960s,,,,
183.0,"Tijdens de Tweede Wereldoorlog hebben wij met eigen ogen kunnen zien hoe onze samenleving in mening opzicht achteruitging wegens gebrek aan brandstof en energie . Veel van de kracht , welke opgewekt werd door middel van aardolie kon niet worden vervangen door andere grondstoffen of om technische of om economische redenen . Duidelijk is bewezen hoezeer ons moderne economische bestel afhankelijk is , van aardolie . Het valt voornaamste oliegebieden van de wereld zijn met name de Verenigde Staten , de Golf van Mexico en de Caraibische Zee , het Midden-Oosten en Rusland . Voorts is er nog een belangrijk oliegebied , dat zich tussen Azië en Australië over tropische eilanden uitstrekt . Al deze gebieden tezamen produceerden sinds 1859 reeds 93 miljard vaten olie , maar bewezen is dat zich nog voor 325 miljard vaten aan olie in de grond bevindt . Daarnaast houdt men rekening met mogelijke reserves van 882 miljard vaten onder het aardoppervlak en van 200 miljard in de zeebodem . , Hoewel heden ten dage nog steeds voor ieder vat olie , dat uit de grond wordt gehaald , tezelfdertijd er meer dan één wordt ontdekt zal er toch eens een tijd komen , waarin wij meer olie nodig hebben dan de aarde ons zal kunnen verschaffen . Maar ofschoon aardolie op het ogenblik de voornaamste grondstof is van vloeibare brandstoffen , is zij gelukkig niet de enige bron . De koolwaterstoffen , waaruit aardolie is opgebouwd kunnen eveneens uit steenkool , aardgas , leisteenolie , zelfs uit zaagsel en graanstengels worden verkregen . Alleen al uit de aanwezige steenkoolreserves kan men nog eeuwenlang genoeg vloeibare brandstoffen produceren , zonder dat het verbruik van steenkool behoeft te verminderen .",2,DDD_010459738_0097_articletext.xml,coal,1960s,,,,
115.0,"Om de andere mijnen de produktie moselijk te maken voor zolang dat voor de de werkgelegenheid nodig is , wil de regering de konkurrentiepositie daarvan ten opzichte van die in andere landen versterken . De konkurrentiepositi- werd vooral verzwakt door vergaande overheidssteun elders . Aan de partikuliere mijnen zal daarnaast nog een bedrag per geproduceerde ton per jaar worden uitgekeerd . Die partikuliere mijnen zullen echter ook een aantal verplichtingen moeten aangaan . Zo mogen zij geen maatregelen treffen tot sluiting zonder daarvoor twee jaar tevoren overeenstemming met de minister van Economische Zaken te hebben bereikt . Aan het rijk komt bovendien het recht van koop tegen likwidatiewaarde . , Verder zijn er afspraken met elektriciteitsbedrijven en de Hoogo- ens over de afname van industriekolen . De elektriciteitsbedrijven zijn bereid in de komende tien jaar 1.5 tot 1.8 miljoen ton Nederlandse kolen in hun totale brandstofpakket op te nemen , mits zij een redelijke kompensatie krijgen . Overeengekomen is dat 87.5 procent van de afgesproken hoeveelheden tegen lijstprijzen van de Nederlandse mijnen zullen worden geleverd . Voor de rest zal een prijsaanpassing plaats hebben aan konkurrerende aanbiedingen van kolen uit derde landen .",2,DDD_010617323_0148_articletext.xml,coal,1960s,,,,
116.0,"BU het Opstellen van de verwachtingen voor de produktle van steenkooMs men er van uitgegaan , dat geen verzulmdlensten zullen worden Ingelegd . Er wordt rekening gehouden met een verbeterd rendement en met de wQzigingen die zich ln de produktlemogelUkheden hebben voorgedaan als gevolg van het sluiten van onrendable mijnen . Wat da Invoer uit derde landen betreft wordt , evenals voor 1959 , uitgegaan van een kolenliwoer van 19 miljoen ton . Ondanks de gunstige veronderstelling ten aanzien van de economie is de kolenbalans voor 1980 van de KSG nog niet in evenwicht , hoewel verwacht wordt dat de situatie beter zal zUn dan in de laatste twee jaren . Het kolenoverschot zal niet meer dan 3,2 miljoen ton bedragen , tegen 8 miljoen ton In 1959 .",2,DDD_011234888_0207_articletext.xml,coal,1960s,,,,
117.0,"Ir . van Slobbe wees erop , dat Nederland al jarenlang normaal rond 300.000 ton per jaar huisbrandkolen uit landen buiten de EGKS invoert , om in het tekort van huisbrand te kunnen voorzien . In de strenge winter van 1962-63 steeg deze invoer zelfs tot 1,3 miljoen ton . In 1964 bedroeg hij nog altijd 700.000 ton . Als de invoer weer gedaald is tot de normale 300.000 ton en er een beetje strenge winter komt , zullen de voorraden huisbrand bij de mijnen wel gaan verdwijnen . Er bestaat evenmin aanleiding voor een aardgas-psychose . Nog vele jaren , zeide ir . van Slobbe , zal Nederland naast het aardgas aanzienlijk meer steenkool voor huisbrand nodig hebben dan de Limburgse mijnen produceren . Op de duur zal de behoefte aan steenkool wel teruglopen , maar deze achteruitgang van de vraag naar steenkool in eigen land kan door export naar het buitenland worden opgevangen . Binnen de EGKS blijft er een vraag naar huisbrand , welke niet door eigen mijnen kan worden gedekt.",2,DDD_010526415_0194_articletext.xml,coal,1960s,,,,
118.0,"Op de internationale energieconferentie te Madrid , waaraan meer dan 2.000 deskundigen uit 48 landen hebben deelgenomen , hebben Britse en Amerikaanse deskundigen verklaard dat de vooruitzichten voor het gebruik van kernenergie op lange termijn goed zijn , doch dat de ontwikkeling van deze energie zeer kostbaar is . , Kolen , olie en gas zullen nog lang de voornaamste energiebronnen blijven , doch tussen 1965 en 1970 zullen de kosten van kernenergiecentrales mogelijk reeds vergelijkbaar worden met die van gewone centrales . , De elektriciteit , die met de huidige typen kerncentrales wordt opgewekt , is veel duurder dan die van de centrales die met kolen worden gestookt . Dit verschil is veel groter dan men aanvankelijk in Engeland had verwacht . Dit was overigens voornamelijk het gevolg van de snelle technische vorderingen op het gebied van de conventionele centrales .",1,DDD_010678547_0243_articletext.xml,coal,1960s,,,,
119.0,"I , ! levering van aardgas uit de Nederland bodem is , vergeleken met het voorla 9aande jaar , in 1965 verdubbeld . Deze luktie neemt nog snel toe . In het e kwartaal van 1966 werd 873.000 ton kolen-eenheden aardgas verkregen , lou over het gehele jaar weer een bbeling ten opzichte van 1965 beren . Einde 1966 zal 65 procent van alasverbruikers in ons land op het _asnet zijn aangesloten . Met België , land en Frankrijk zijn inmiddels zeer Vende exportcontracten voor de levering k n Nederlands aardgas afgesloten . j aardgas als energiebron dringt , zowel . de particuliere als de industriële sec de steenkool aanzienlijk terug . Deze 1 Cfrrentie wordt in de toekomst nog . erper . Deskundigen van de EGKS hebn becijferd , dat het verbruik aan in-011o11 ne- en huisbrandkolen in Nederland II 1 12.9 miljoen ton in 1966 tot 8,9 mil,7en ton in 1970 zal dalen . Daarbij zal het I niruik van huisbrandkolen en cokes in L. ïelfde tijdvak verminderen van 4 tot miljoen ton . Dit zal vooral te wijten aan de omschakeling op aardgas , .a , ,t men verwacht dat het verbruik van 6 in ons land , eveneens onder de ined van het aardgas , in de toekomst In ? s zal teruglopen . j jaarverslag van Intergas wordt erop jïen , dat de levering van aardgas andere landen en de vermindering J ? de invoer van olie ( en kolen ) bedijk zullen bijdragen tot verbetering .Ne betalingsbalans . De gunstige inijTvan het aardgas op deze betalings , s wordt voor 1966 reeds on een y , rde van 220 miljoen gulden geschat , klacht wordt , dat deze waarde in 1975 volgende jaren tot jaarlijks ongeveer tiiliard gulden zal stijgen . Het is goed J te onthouden , nu het met de dag dvi- I dijker wordt , dat de steunmaatregelen f r regering voor de sanering van het l mijngebied niet toereikend zijn ln aanzienlijk moeten worden opgevoerd . 1 Joe nationale ( gas ) -bron van welvaart , e de kolen van de binnenlandse markt erdringt , kan de verhoogde kosten van e sanering helpen dragen.",0,DDD_010526709_0207_articletext.xml,coal,1960s,,,,
120.0,"HEERLEN , 10 juni Het totale energieverbruik in de zes landen van de Gemeenschap steeg van 422 miljoen ton s.k.e . ( steenkoleneenheden ) in 1958 tot 626 miljoen ton s.k.e . in 1965 . Deze sterk toegenomen behoefte aan energie werd vooral opgevuld door olieprodukten . Het verbruik van olie is tussen 1958 en 1965 verdrievoudigd . Aardgas speelt , Europees gezien , nog een bijkomstige rol . Niet meer dan 3,5 procent van het totale energieverbruik in de EGKS-landen komt voor rekening van het aardgas . Ondanks de aanzienlijke stijging van het energieverbruik worden nu in West-Europa minder kolen afgezet dan im 1958 . Dit tekent de voor de steenkool fatale ontwikkeling . , Ir . P. A . A. Wirtz , vice-voorzitter der Gezamenlijke Steenkolenmijnen üi Limburg en directielid der Oranje-Nassau Mijnen , gaf deze uiteenzetting donderdag op het landelijk congres van de Nederlandse bond van handelaren in Brandstoffen , dat in de stadsschouwburg te Heerlen werd gehouden . Hij was het echter niet eens met de gevolgtrekking van sommigen , dat de kolenmijnbouw gedoemd is geleidelijk im te schrompelen . Hy deelde integendeel de mening van anderen en werkelijk niet de minsten die ernstig waarschuwen tegen een belangrijke vermindering van de kolenproduktie , in verband met de enorme stijging van de energiebehoefte in de wereld .",2,DDD_010526733_0233_articletext.xml,coal,1960s,,,,
121.0,"De elektriciteitscentrales hebben altijd Duitse kolen afgenomen , zo zei de minister . De Duitse mijnen hebben het nog moeilijk en het zou wel eens kunnen zijn , dat als men ineens de Duitse kolen ging afwijzen , men tegen de muur zou lopen . Over enkele jaren zouden we dan in het kader van de EGKS misschien gedwongen worden , aldus de minister , om nog groter hoeveelheden Duitse kolen te importeren en t egen een nog hogere prijs . Dat het gebruik van de dure kolen uit Duitsland prijsverhogend zou werken , zag de minister niet direkt in . Het gaat hier om een bedrag van 10 a 15 miljoen gulden over alle centrales in het land . Wellicht zit er , zo zei de minister , nog een kompensatie in het gebruik van aardgas door de elektriciteitscentrales . Tegen de instelling , van een energieraad stond de minister niet afwijzend.",0,DDD_010616976_0195_articletext.xml,coal,1960s,,,,
122.0,"( van onze parlementaire medewerker ) DEN HAAG In een debat over de begroting van de staatsmijnen heeft minister De Pous gistermiddag gezegd , dat zich op de energiemarkt opmerkelijke wijzigingen hebben voorgedaan , met name wat de kolen betreft . Toch was het verbruik van kolen niet ongunstig . Naar raming zal de consumptie dit jaar ongeveer 400.000 ton hoger liggen dan in de twee voorafgaande jaren , terwijl deze kolen tegen ongeveer gelijkblijvende prijzen kunnen worden afgezet . , Wat wel zorgen baart , is de teruglopende produktiviteit in de mijnen , waardoor ruim een miljoen ton minder wordt gehaald in dit jaar dan in 1961 . De oorzaak daarvan is niet geheel bekend , al staat vast dat de ondergrondse bezetting van de mijnen vermindert en de produktiviteit toeneemt . De minister wilde echter duidelijk uitspreken , dat hij voor de Nederlandse mijnen een blijvend perspectief ziet , vooral omdat zijn internationaal gezien zulke gunstige produktiekosten hebben en ook wat de mechanisatie betreft zich steeds aanpassen . , Hij meende , dat het aardgas de mijnen niet zal gaan verdringen omdat het aardgas vooral een groter deel van de toeneming van het energieverbruik zal gaan verzorgen . Ook meende hij dat een gemeenschappelijk Europees energiebeleid , dat de niet-rendabele mijnen zsl doen opheffen , een versterking van onze rendabele mijnen zal gaan betekenen . , Uitvoerig motiveerde de minister nog eens , waarom destijds besloten was om de reeds in aanbouw zijnde mijn Beatrix niet verder in exploitatie te brengen . Ter bevordering van de industrialisatie van de Roerstreek , die in het bijzonder van dit besluit te lijden had , heeft de regering in beginsel besloten om daaraan steun te verlenen . De minister kon de betrokken gemeenten weliswaar niet als probleemgebied aanmerken , maar hij zou de industrialisatie ter plaatse op andere wijze stimuleren .",2,DDD_010688936_0262_articletext.xml,coal,1960s,,,,
123.0,"De heer Wlrtz gelooft ln het tegendeel . Hij wees er ln zijn rede op , dat de regeringen van de voornaamste kolenproducerende gemeen schapslanden , met name Duitsland en Frankrijk , niet de minste haast tonen en er zelfs de voorkeur aan schijnen te geven hun energieproblemen voorlopig op nationale basis te blijven regelen . Ook BelglS volgt een uitgesproken nationale energiepolitiek . s ? Genoemde landen hebben sinds het begin der energie-crisis , eind 1937 , met goedvinden van de Hoge Autoriteit ln Luxemburg Ingrijpende maatregelen genomen tot Instandhouding van hun nationale kolenproduktie , die door de abnormaal lage , energieprijzen en scheepsvraehten , welke op de wereldmarkt worden genoteerd , bedreigd wordt . Hoewel bil de besluitvorming tot het nemen van deze nationale beschermingsmaatregelen overwegingen van sociale aard een rol hebben gespeeld , zijn zij ongetwijfeld niet ln de laatste plaats geïnspireerd door de onzekerheid waarin men verkeert of ook op langere termijn ln voldoende hoeveelheden n tegen redelijke prijzen over olie en kolen uit overzeee gebieden zal kunnen worden beschikt . In het verleden hebben perioden i van overvloed en van schaarste elkaar steeds afgewisseld en er bestaat i geen enkele steekhoudende reden waarom dit ln de toekomst niet meer het geval zou zijn . De heer Wlrtz signaleerde voorts , dat West-Europa thans reeds voor 75 pet . van zijn totale olie-import op een politiek onstabiel gebied is aangewezen . HU vervolgden Er bestaan voorts ernstige aanwijzingen , dat binnen enkele decennia de wereldvraag naar energie nauwelijks meer door de kolen- en olieproduktie zal kunnen worden opgevangen en dat de kernenergie op dat tijdstip nog weinig te betekenen zal hebben . Het moet daarom veel waarschijnlijker worden geacht dat West-Europa binnen afzienbare tijd met een structureel tekort dan met een structureel overschot aan energie geconfronteerd zal1 ijjiM i ffl iw Het ls duidelijk dat de ontwikkeling van de wereldmarktprijzen1 der energie op deze situatie vooruit zal lopen . Dit zal nog in de hand worden gewerkt doordat de voornaamste olieproducerende 1 landen buiten de V.S . en het oostelijk blok zich sinds enige Jaren hebben verenigd ln een organisatie die zich tot doel stelt zo veel mogelijk profijt van hun oliereserves te trekkend Tegen deze ontwikkeling zal West-Europa minder verweer hebben in de mate dat zö over een geringere produktie uit eigen bodem zal beschikken . Na te hebben gewezen op de regulering van 6e energie-importen door onze nabuurlanden , waarmee tde binnenlandse kolenprijzen op peil worden gehouden , waartegenover op de Nederlandse energiemarkt een ongebreidelde concurrentie wordt evoerd , stelde de heer Wlrtz vast , dat de prijzen , die de Limburgse mijnen voor hun vaste brandstoffen noteren , aanmerkelijk lager liggen dan die van de omliggende kolenbekkens . Dank zij een sterke opvoering van de produktiviteit , die onze mijnindustrie sinds 1958 wist te bereiken , konden tot . voor kort in het algemeen echter nog redelijke resultaten worden behaald . In tegenstelling tot de mijnindustrie ln de andere landen van de . gemeenschap , wisten onze mijnen bovendien bun produktiecapaciteiten volledig te benutten en daardoor partiële werkeloosheid te voorkomen . Dese opmerkelijke prestaties tonen op zich reeds duidelijk aan dat de Nederlandse mijnen tot de gezondste produktie eenheden van de gemeenschap moeten worden gerekend en dat de noodzaak van hun voortbestaan derhalve niet In twijfel mag worden getrokken . Niettemin is het duidelijk dat zelfs de sterkste onderneming ln gevaar komt , wanneer zö langere tijd gedwongen ls onder omstandigheden van externe aard te werken , die veel ongunstiger zijn dan die waarin de andere concurrerende ondernemingen ln de gemeenschap verkeren . Aangezien er geen uitzicht op een spoedige invoering van een gemeenschappelijke Europese energiepoli tiek bestaat , zullen derhalve de accute problemen , die zich ln onze mijnindustrie toespitsen , niet anders dan nationaal kunnen worden opgelost met gelijksoortige middelen als die welke door de andere landen van de gemeenschap reeds sinds verschillende Jaren worden toegepast , aldus de voorzitter van de Kamer van Koophandel voor de mijnstreek.",2,DDD_011233197_0143_articletext.xml,coal,1960s,,,,
